timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
292400;28479.0;5651.0;22828.0
292500;28391.0;5563.0;22828.0
292600;28689.0;5861.0;22828.0
292700;28509.0;5641.0;22868.0
292800;28069.0;5321.0;22748.0
292900;28389.0;5641.0;22748.0
293000;28489.0;5621.0;22868.0
293100;28509.0;5641.0;22868.0
293200;28549.0;5681.0;22868.0
293300;28549.0;5681.0;22868.0
293400;28669.0;5681.0;22988.0
293500;28549.0;5641.0;22908.0
293600;28549.0;5641.0;22908.0
293700;28589.0;5641.0;22948.0
293800;28509.0;5681.0;22828.0
293900;28829.0;6001.0;22828.0
294000;28469.0;5641.0;22828.0
294100;28109.0;5641.0;22468.0
294200;28649.0;5701.0;22948.0
294300;28629.0;5681.0;22948.0
294400;28629.0;5641.0;22988.0
294500;28589.0;5601.0;22988.0
294600;28589.0;5601.0;22988.0
294700;28749.0;5601.0;23148.0
294800;28669.0;5641.0;23028.0
294900;28629.0;5601.0;23028.0
295000;28449.0;5541.0;22908.0
295100;28609.0;5581.0;23028.0
295200;28629.0;5601.0;23028.0
295300;28629.0;5601.0;23028.0
295400;28709.0;5561.0;23148.0
295500;28569.0;5581.0;22988.0
295600;29189.0;5601.0;23588.0
295700;28789.0;5561.0;23228.0
295800;28709.0;5601.0;23108.0
295900;28349.0;5241.0;23108.0
296000;28669.0;5561.0;23108.0
296100;29109.0;5521.0;23588.0
296200;28789.0;5561.0;23228.0
296300;28189.0;5561.0;22628.0
296400;28669.0;5521.0;23148.0
296500;29069.0;5561.0;23508.0
296600;28669.0;5601.0;23068.0
296700;28309.0;5241.0;23068.0
296800;28789.0;5601.0;23188.0
296900;28669.0;5481.0;23188.0
297000;28629.0;5601.0;23028.0
297100;28309.0;5601.0;22708.0
297200;28929.0;5741.0;23188.0
297300;28789.0;5601.0;23188.0
297400;28869.0;5641.0;23228.0
297500;28989.0;5681.0;23308.0
297600;28869.0;5641.0;23228.0
297700;29069.0;5921.0;23148.0
297800;28869.0;5601.0;23268.0
297900;28829.0;5561.0;23268.0
298000;28829.0;5561.0;23268.0
298100;28829.0;5561.0;23268.0
298200;29149.0;5881.0;23268.0
298300;28949.0;5561.0;23388.0
298400;28869.0;5561.0;23308.0
298500;28869.0;5561.0;23308.0
298600;28909.0;5601.0;23308.0
298700;28829.0;5601.0;23228.0
298800;29289.0;5581.0;23708.0
298900;29069.0;5601.0;23468.0
299000;29069.0;5601.0;23468.0
299100;29309.0;5601.0;23708.0
299200;28829.0;5601.0;23228.0
299300;29009.0;5661.0;23348.0
